timestamp,file/folder name,total words,errors found,time elapsed
2020-09-04 23:06:42.774585,sample.txt,200,1,19.516916036605835
2020-09-04 23:09:47.101049,sample.txt,200,1,19.792922973632812
2020-09-04 23:11:28.649441,sample.txt,200,1,20.306591272354126
2020-09-04 23:12:59.438224,sample.txt,200,1,19.69103193283081
2020-09-04 23:15:41.387083,test_cases,200,1,19.432365894317627
2020-09-04 23:15:41.387083,test_cases,400,3,39.1633939743042
